Amplitud_A,Velocidad_Pico_Real,Velocidad_Predicha_Modelo,Residuo
11.579349305453938,341.47283443116976,339.1277413326718,2.345093098497955
8.73870455530483,312.0425871408338,277.273280016463,34.76930712437081
7.390270509988119,271.4257195722622,243.7989345640511,27.6267850082111
9.648116573406556,264.57680200947124,298.2939130323204,-33.71711102284917
9.762943226469448,271.54181775728995,300.86336275292194,-29.321544995631996
12.269853153266148,357.79886114361165,352.5618005020652,5.237060641546464
13.031307336565233,352.44422377188977,366.71337450452324,-14.269150732633477
10.274307126907516,322.0207265226632,312.0827302060284,9.937996316634838
12.88032513479919,358.03170183353024,363.9611431971574,-5.929441363627177
6.665916651488026,200.80968760111116,224.6064500984193,-23.796762497308123
6.008435751197851,195.14962300564446,206.41011089562667,-11.260487889982215
5.851041057443953,185.69666284018876,201.9409802012453,-16.244317361056545
6.703543828073288,208.06667676928123,225.6251600179868,-17.558483248705556
7.754660699547554,247.72948563986574,253.12731509658494,-5.397829456719194
6.413891200943235,206.69405160293218,217.7204793620084,-11.026427759076228
9.386881866985444,260.5651170445111,292.37852548384393,-31.813408439332818
9.122189063751321,276.12844903757684,286.2845841475137,-10.156135109936884
6.944962887096493,221.04018357245533,232.10407720854357,-11.063893636088238
12.893189601132187,365.3328023074313,364.1966704317626,1.1361318756686956
10.864876527068121,331.04507910613296,324.5974822807088,6.447596825424171
12.2196417390718,362.78518862220335,351.6045197706372,11.180668851566168
10.129110596186452,306.996325108686,308.93380888707645,-1.9374837783904582
7.960614251986824,271.39431365513354,258.3056520856679,13.088661569465671
6.94485919042753,246.40954566099322,232.10131544706695,14.308230213926265
6.731904452294314,264.30482602955186,226.39139293313633,37.91343309641553
10.947319622650012,356.22564006017876,326.3077443568886,29.917895703290185
10.235281173025925,320.8770322319774,311.239194519801,9.637837712176406
10.009537075351783,315.88828343486966,306.3188390862365,9.56944434863317
8.4641503719281,243.23262802526085,270.6864577788066,-27.453829753545733
9.59527196677022,276.39662299139735,297.1051536788516,-20.708530687454243
7.129774745531914,277.1245610412122,236.99759137425613,40.12696966695606
6.091409555272671,240.443470049349,208.74830377097322,31.69516627837578
6.576311640804904,261.8097707919644,222.1707467879696,39.63902400399482
8.677441564190154,274.15925395725674,275.8133923185641,-1.654138361307389
9.200854269186543,272.7304859606689,288.1063067846556,-15.375820823986714
8.86997358991152,289.3311107050586,280.3824708952161,8.948639809842518
9.262905686565402,303.26652845466174,289.53692484481485,13.72960360984689
10.110274815284157,296.9830221861572,308.5231942062119,-11.540172020054683
8.250094892701377,248.002675891831,265.4713338975494,-17.468658005718424
6.973041496706502,262.68891824517294,232.85123271492319,29.837685530249757
6.255395778877574,236.83630568110325,213.33357998743742,23.502725693665838
6.72867157607142,211.674483484468,226.30411793233176,-14.629634447863765
6.056283013754527,190.09166889961986,207.75993515095283,-17.668266251332966
5.014001389854739,217.02703360450937,177.41374897047618,39.61328463403319
8.478083820779549,298.003340078773,271.02348954624637,26.979850532526655
6.7150949226401435,229.39471603073696,225.93740707323227,3.4573089575046936
6.922791385823971,248.5904506198268,231.51317071477166,17.07727990505515
3.7845091980844368,152.30104210723468,138.95526839818118,13.345773709053503
7.078164044590917,245.74504813503086,235.6367608652523,10.108287269778543
6.570231418954521,256.1966735285166,222.00497082853434,34.19170269998227
6.05501669903071,244.61455986111218,207.72426346792457,36.89029639318761
9.01134432262319,269.92362327670645,283.70225949524365,-13.778636218537201
7.764463755020933,234.13766649282005,253.3753233457539,-19.237656852933867
